fare_amount,tip_amount,tolls_amount,mta_tax,tpep_dropoff_datetime,payment_type,cluster,VendorID,tpep_pickup_datetime,dropoff_latitude,passenger_count,RatecodeID,total_amount
7.5,6.5,0.0,0.5,313,1,0,2,220,40.72723389,2,1,14.8
13.5,2.5,0.0,0.5,322,1,0,2,220,40.75018692,1,1,16.8
9.5,1.0,0.0,0.5,317,1,0,2,220,40.74312973,1,1,11.3
3.5,0.0,0.0,0.5,306,2,0,2,220,40.78203964,3,1,4.3
9.0,0.0,0.0,0.5,314,2,0,2,220,40.82561874,1,1,9.8
12.5,2.66,0.0,0.5,322,1,0,2,220,40.72134018,1,1,15.96
14.5,1.5,0.0,0.5,323,1,0,2,220,40.7224617,2,1,16.8
14.5,3.06,0.0,0.5,324,1,0,2,220,40.76227951,1,1,18.36
15.0,3.16,0.0,0.5,325,1,0,2,220,40.75869751,1,1,18.96
9.0,1.96,0.0,0.5,318,1,0,2,220,40.76255035,1,1,11.76
6.5,0.0,0.0,0.5,311,2,0,2,220,40.77299881,1,1,7.3
14.5,1.0,0.0,0.5,325,1,0,2,220,40.75846863,1,1,16.3
10.0,1.75,0.0,0.5,318,1,0,2,220,40.76174927,1,1,12.55
19.0,3.96,0.0,0.5,331,1,2,2,220,40.77884293,1,1,23.76
10.5,0.0,0.0,0.5,318,2,0,2,220,40.72254944,1,1,11.3
9.0,2.45,0.0,0.5,316,1,0,2,220,40.71883392,6,1,12.25
13.5,1.5,0.0,0.5,324,1,0,2,220,40.74911118,5,1,15.8
27.5,6.77,5.54,0.5,328,1,2,2,220,40.77292633,2,1,40.61
11.5,2.46,0.0,0.5,317,1,0,2,220,40.7512207,1,1,14.76
8.5,1.86,0.0,0.5,314,1,0,2,220,40.73010254,1,1,11.16
16.5,3.46,0.0,0.5,326,1,2,2,220,40.75376892,1,1,20.76
14.0,3.7,0.0,0.5,320,1,2,2,220,40.72151947,3,1,18.5
15.0,2.0,0.0,0.5,327,1,0,2,220,40.75535965,1,1,17.8
7.0,1.0,0.0,0.5,313,1,0,2,220,40.80332184,2,1,8.8
13.0,0.0,0.0,0.5,327,2,0,2,220,0.0,2,1,13.8
18.0,3.76,0.0,0.5,330,1,2,2,220,40.78097534,1,1,22.56
24.0,0.0,0.0,0.5,331,2,2,2,220,40.76433945,6,1,24.8
8.5,1.86,0.0,0.5,315,1,0,2,220,40.7430687,2,1,11.16
10.5,2.26,0.0,0.5,434,1,0,2,220,40.76925659,3,1,13.56
3.5,1.08,0.0,0.5,307,1,0,2,220,40.74309158,2,1,5.38
9.0,1.96,0.0,0.5,316,1,0,2,220,40.7175827,6,1,11.76
7.0,0.0,0.0,0.5,312,2,0,2,220,40.76063919,1,1,7.8
11.5,3.08,0.0,0.5,321,1,0,2,220,40.76298904,1,1,15.38
6.0,1.7,0.0,0.5,311,1,0,2,220,40.76570129,3,1,8.5
9.5,2.06,0.0,0.5,317,1,0,2,220,40.74972153,5,1,12.36
12.0,2.56,0.0,0.5,315,1,0,2,220,40.73689651,1,1,15.36
14.5,0.0,0.0,0.5,324,2,0,2,220,40.70524597,1,1,15.3
11.0,0.0,0.0,0.5,319,2,0,2,220,40.75122833,1,1,11.8
4.5,1.5,0.0,0.5,308,1,0,2,220,40.76447296,1,1,6.8
17.5,3.66,0.0,0.5,320,1,2,2,220,40.70228958,1,1,21.96
6.0,1.36,0.0,0.5,311,1,0,2,220,40.78551102,6,1,8.16
6.5,1.46,0.0,0.5,312,1,0,2,220,40.7427063,3,1,8.76
6.0,0.5,0.0,0.5,311,1,0,2,220,40.76718903,1,1,7.3
7.0,0.0,0.0,0.5,313,2,0,2,220,40.77363586,1,1,7.8
5.5,1.26,0.0,0.5,310,1,0,2,220,40.76194763,1,1,7.56
8.0,1.76,0.0,0.5,314,1,0,2,220,40.74539948,1,1,10.56
5.5,0.0,0.0,0.5,309,2,0,2,220,40.74095154,2,1,6.3
18.5,4.82,0.0,0.5,336,1,0,2,220,40.76229858,1,1,24.12
9.0,1.0,0.0,0.5,317,1,0,2,220,40.75466537,2,1,10.8
10.0,1.0,0.0,0.5,317,1,0,2,220,40.8212738,1,1,11.8
14.0,2.25,0.0,0.5,325,1,0,2,220,40.76388168,1,1,17.05
8.0,1.0,0.0,0.5,315,1,0,2,220,40.74291611,1,1,9.8
5.0,0.0,0.0,0.5,308,2,0,2,220,40.7875824,6,1,5.8
10.5,1.0,0.0,0.5,320,1,0,2,220,40.75579834,5,1,12.3
11.5,1.0,0.0,0.5,321,1,0,2,220,40.70689011,1,1,13.3
28.5,6.97,5.54,0.5,339,1,2,2,220,40.75138474,1,1,41.81
8.0,1.76,0.0,0.5,314,1,0,2,221,40.7449913,5,1,10.56
22.0,4.56,0.0,0.5,333,1,2,2,221,0.0,1,1,27.36
11.5,2.46,0.0,0.5,320,1,0,2,221,40.76903152,1,1,14.76
7.0,1.0,0.0,0.5,314,1,0,2,221,40.76592636,1,1,8.8
13.0,4.14,0.0,0.5,322,1,0,2,221,40.74392319,2,1,17.94
5.5,1.26,0.0,0.5,310,1,0,2,221,40.74210358,1,1,7.56
21.0,4.36,0.0,0.5,326,1,2,2,221,40.74928665,1,1,26.16
7.5,1.24,0.0,0.5,313,1,0,2,221,40.74742126,1,1,9.54
14.5,1.5,0.0,0.5,323,1,0,2,221,40.74993515,1,1,16.8
26.5,5.46,0.0,0.5,337,1,2,2,221,40.80563736,1,1,32.76
10.5,2.26,0.0,0.5,319,1,0,2,221,40.76060104,1,1,13.56
13.5,2.86,0.0,0.5,323,1,0,2,221,40.76600647,2,1,17.16
8.5,0.0,0.0,0.5,315,1,0,2,221,40.7509613,1,1,9.3
9.0,1.96,0.0,0.5,315,1,0,2,221,40.72584152,1,1,11.76
16.5,1.5,0.0,0.5,320,1,2,2,221,40.70437622,1,1,18.8
9.0,1.96,0.0,0.5,316,1,0,2,221,40.76034927,4,1,11.76
6.5,0.0,0.0,0.5,309,2,0,2,221,40.80924988,6,1,7.3
6.0,0.0,0.0,0.5,311,2,0,2,221,40.768013,1,1,6.8
10.0,2.16,0.0,0.5,317,1,0,2,221,40.74348831,1,1,12.96
7.5,2.49,0.0,0.5,313,1,0,2,221,40.74515152,1,1,10.79
8.0,2.2,0.0,0.5,314,1,0,2,221,40.70663071,5,1,11.0
3.5,0.86,0.0,0.5,306,1,0,2,221,40.77771378,1,1,5.16
5.0,1.45,0.0,0.5,309,1,0,2,221,40.77129364,1,1,7.25
20.0,4.0,0.0,0.5,336,1,2,2,221,40.75511169,1,1,24.8
7.0,1.56,0.0,0.5,312,1,0,2,221,40.76420212,1,1,9.36
4.0,1.44,0.0,0.5,307,1,0,2,221,40.72148895,1,1,6.24
5.5,0.0,0.0,0.5,310,1,0,2,221,40.75419617,1,1,6.3
7.5,1.66,0.0,0.5,314,1,0,2,221,40.76160812,1,1,9.96
27.0,2.0,0.0,0.5,340,1,2,2,221,40.70054626,3,1,29.8
4.0,0.96,0.0,0.5,308,1,0,2,221,40.78120422,2,1,5.76
30.0,6.16,0.0,0.5,332,1,2,2,221,0.0,1,1,36.96
26.5,5.46,0.0,0.5,333,1,2,2,221,40.71389008,1,1,32.76
9.5,2.58,0.0,0.5,317,1,0,2,221,40.74551773,1,1,12.88
10.0,2.7,0.0,0.5,318,1,0,2,221,40.75172806,5,1,13.5
13.5,1.25,0.0,0.5,322,1,0,2,221,40.73827744,1,1,15.55
16.0,0.0,0.0,0.5,327,2,0,2,221,40.78071213,2,1,16.8
4.5,0.0,0.0,0.5,309,2,0,2,221,40.74138641,1,1,5.3
17.5,3.0,0.0,0.5,330,1,2,2,221,40.7502594,2,1,21.3
20.0,2.0,0.0,0.5,328,1,2,2,221,40.77653122,1,1,22.8
11.0,2.36,0.0,0.5,320,1,0,2,221,40.75460434,1,1,14.16
4.5,0.7,0.0,0.5,309,1,0,2,221,40.70676041,2,1,6.0
8.0,1.76,0.0,0.5,314,1,0,2,221,40.74278641,1,1,10.56
10.0,2.7,0.0,0.5,317,1,0,2,221,40.74082947,1,1,13.5
5.5,1.26,0.0,0.5,310,1,0,2,221,40.75890732,5,1,7.56
6.5,1.46,0.0,0.5,312,1,0,2,221,40.73976517,5,1,8.76
8.0,0.0,0.0,0.5,315,2,0,2,221,40.74930954,6,1,8.8
4.0,0.0,0.0,0.5,308,2,0,2,221,40.73672867,1,1,4.8
23.0,2.0,0.0,0.5,340,1,2,2,221,40.7538681,1,1,25.8
4.0,0.96,0.0,0.5,308,1,0,2,221,40.73876572,1,1,5.76
7.0,1.56,0.0,0.5,312,1,0,2,221,40.77590179,1,1,9.36
22.5,4.66,0.0,0.5,322,1,2,2,221,40.70199585,1,1,27.96
9.0,2.45,0.0,0.5,316,1,0,2,221,40.75800323,1,1,12.25
18.0,0.0,0.0,0.5,321,2,2,2,221,40.79135513,2,1,18.8
13.5,1.72,0.0,0.5,321,1,0,2,221,40.74044037,1,1,16.02
7.0,1.0,0.0,0.5,313,1,0,2,221,40.74015427,1,1,8.8
4.5,1.06,0.0,0.5,309,1,0,2,221,40.75130844,1,1,6.36
12.5,2.66,0.0,0.5,324,1,0,2,221,40.7544632,2,1,15.96
14.0,2.96,0.0,0.5,325,1,0,2,221,40.76079178,2,1,17.76
8.5,1.86,0.0,0.5,315,1,0,2,221,40.73913574,1,1,11.16
6.0,1.7,0.0,0.5,311,1,0,2,221,40.75922012,3,1,8.5
8.5,0.0,0.0,0.5,316,1,0,2,221,40.75898743,1,1,9.3
7.0,1.95,0.0,0.5,312,1,0,2,221,40.7538414,1,1,9.75
25.0,3.0,0.0,0.5,329,1,2,2,221,40.70768738,5,1,28.8
8.0,0.0,0.0,0.5,313,2,0,2,221,40.78103638,1,1,8.8
6.0,1.36,0.0,0.5,311,1,0,2,221,40.74782944,5,1,8.16
4.5,1.2,0.0,0.5,309,1,0,2,221,40.75312042,1,1,6.5
8.5,1.86,0.0,0.5,316,1,0,2,221,40.76093292,1,1,11.16
9.5,0.0,0.0,0.5,317,2,0,2,221,40.7635498,6,1,10.3
16.0,3.36,0.0,0.5,329,1,0,2,221,40.76509857,1,1,20.16
11.5,0.0,0.0,0.5,320,2,0,2,221,40.77798843,1,1,12.3
12.5,2.66,0.0,0.5,320,1,0,2,221,40.74649048,2,1,15.96
8.5,1.86,0.0,0.5,315,1,0,2,221,40.78341675,1,1,11.16
8.0,1.0,0.0,0.5,315,1,0,2,221,40.73606873,1,1,9.8
12.5,0.0,0.0,0.5,323,2,0,2,221,40.75474548,5,1,13.3
9.5,0.0,0.0,0.5,316,2,0,2,221,40.77548218,1,1,10.3
10.0,0.0,0.0,0.5,319,2,0,2,221,40.76900482,1,1,10.8
6.0,1.36,0.0,0.5,310,1,0,2,221,40.77215958,1,1,8.16
9.0,1.5,0.0,0.5,317,1,0,2,221,40.78243637,1,1,11.3
13.5,3.58,0.0,0.5,326,1,0,2,221,40.75378799,1,1,17.88
11.5,1.5,0.0,0.5,319,1,0,2,221,40.79372787,1,1,13.8
15.0,3.16,0.0,0.5,329,1,0,2,221,40.76712036,6,1,18.96
10.0,2.16,0.0,0.5,318,1,0,2,221,40.76210022,1,1,12.96
10.5,3.0,0.0,0.5,320,1,0,2,221,40.75751114,1,1,14.3
12.5,2.66,0.0,0.5,324,1,0,2,221,40.75674057,3,1,15.96
6.0,1.0,0.0,0.5,311,1,0,2,221,40.77008057,1,1,7.8
7.5,0.0,0.0,0.5,314,2,0,2,221,40.77325058,1,1,8.3
6.5,1.46,0.0,0.5,311,1,0,2,221,40.71528244,1,1,8.76
13.0,0.0,0.0,0.5,321,2,0,2,221,40.71539688,2,1,13.8
12.5,2.66,0.0,0.5,322,1,0,2,221,40.76097488,1,1,15.96
6.5,1.46,0.0,0.5,311,1,0,2,221,40.79898834,1,1,8.76
10.5,0.0,0.0,0.5,317,2,0,2,221,40.74731064,1,1,11.3
11.5,0.0,0.0,0.5,320,1,0,2,221,40.73630905,5,1,12.3
5.5,0.0,0.0,0.5,310,2,0,2,221,40.71751404,1,1,6.3
10.5,2.82,0.0,0.5,317,1,0,2,221,40.70248032,1,1,14.12
10.0,2.7,0.0,0.5,311,1,0,2,221,40.71109772,1,1,13.5
11.0,0.0,0.0,0.5,320,2,0,2,221,40.76332855,6,1,11.8
12.5,2.66,0.0,0.5,320,1,0,2,221,40.75453186,1,1,15.96
13.0,1.0,0.0,0.5,322,1,0,2,221,40.71472549,1,1,14.8
16.0,3.36,0.0,0.5,327,1,2,2,221,40.79285049,5,1,20.16
13.0,1.0,0.0,0.5,321,1,0,2,221,40.71718597,6,1,14.8
7.5,1.66,0.0,0.5,313,1,0,2,221,40.78101349,5,1,9.96
8.5,1.86,0.0,0.5,317,1,0,2,221,40.74966049,5,1,11.16
24.0,4.96,0.0,0.5,336,1,2,2,221,40.75957108,1,1,29.76
6.5,0.0,0.0,0.5,313,2,0,2,221,40.75033188,1,1,7.3
8.0,1.76,0.0,0.5,313,1,0,2,221,40.73289108,1,1,10.56
9.0,1.0,0.0,0.5,317,1,0,2,221,40.73929977,1,1,10.8
6.5,1.46,0.0,0.5,311,1,0,2,221,40.73777008,1,1,8.76
4.5,0.0,0.0,0.5,309,2,0,2,221,40.72721863,1,1,5.3
18.0,4.7,0.0,0.5,326,1,2,2,221,40.70303726,1,1,23.5
5.0,1.45,0.0,0.5,310,1,0,2,221,0.0,1,1,7.25
14.5,1.0,0.0,0.5,318,1,2,2,221,40.70610809,1,1,16.3
8.0,1.76,0.0,0.5,315,1,0,2,221,40.73340225,1,1,10.56
18.0,3.76,0.0,0.5,330,1,2,2,221,40.76425171,1,1,22.56
15.0,3.16,0.0,0.5,322,1,2,2,221,40.74316788,3,1,18.96
10.0,2.16,0.0,0.5,318,1,0,2,221,40.75649261,2,1,12.96
4.0,0.0,0.0,0.5,308,2,0,2,221,40.7675209,5,1,4.8
10.0,1.0,0.0,0.5,317,1,0,2,221,40.74285889,2,1,11.8
28.0,2.2,0.0,0.5,332,1,2,2,221,40.69602966,1,1,31.0
23.5,4.0,0.0,0.5,331,1,2,2,221,40.70827103,1,1,28.3
9.5,0.0,0.0,0.5,318,2,0,2,221,40.74029922,1,1,10.3
6.5,2.19,0.0,0.5,312,1,0,2,221,40.76002884,1,1,9.49
5.0,1.16,0.0,0.5,309,1,0,2,221,40.74545288,1,1,6.96
4.5,0.0,0.0,0.5,308,2,0,2,221,40.77619553,1,1,5.3
8.5,2.79,0.0,0.5,314,1,0,2,221,40.76139069,2,1,12.09
5.5,1.0,0.0,0.5,311,1,0,2,221,40.76541519,5,1,7.3
3.5,1.29,0.0,0.5,308,1,0,2,221,40.77648163,5,1,5.59
7.0,1.56,0.0,0.5,314,1,0,2,221,40.74472809,1,1,9.36
7.5,1.66,0.0,0.5,314,1,0,2,221,40.75260925,1,1,9.96
8.5,1.86,0.0,0.5,316,1,0,2,221,40.74972153,1,1,11.16
6.5,1.46,0.0,0.5,313,1,0,2,221,40.7629776,1,1,8.76
7.0,2.34,0.0,0.5,313,1,0,2,221,40.77552795,1,1,10.14
9.5,0.0,0.0,0.5,317,2,0,2,221,40.72977829,1,1,10.3
25.5,5.26,0.0,0.5,327,1,2,2,221,40.71239853,1,1,31.56
7.0,1.0,0.0,0.5,313,1,0,2,221,40.76473999,1,1,8.8
11.5,2.46,0.0,0.5,322,1,0,2,221,40.76897049,5,1,14.76
6.5,0.0,0.0,0.5,312,2,0,2,221,40.73495102,1,1,7.3
13.5,3.58,0.0,0.5,322,1,0,2,221,40.66674042,1,1,17.88
4.5,1.06,0.0,0.5,309,1,0,2,221,40.73721695,5,1,6.36
7.5,1.0,0.0,0.5,313,1,0,2,221,40.78253937,6,1,9.3
4.5,0.0,0.0,0.5,310,2,0,2,221,40.75091934,1,1,5.3
22.0,4.56,0.0,0.5,327,1,2,2,221,40.70210648,1,1,27.36
6.0,1.36,0.0,0.5,310,1,0,2,221,40.80772018,1,1,8.16
5.5,1.26,0.0,0.5,310,1,0,2,221,40.73329163,1,1,7.56
12.5,2.66,0.0,0.5,322,1,0,2,221,40.76335144,1,1,15.96
18.5,3.86,0.0,0.5,332,1,2,2,221,40.75403214,1,1,23.16
16.5,3.46,0.0,0.5,329,1,2,2,221,40.75767136,1,1,20.76
5.0,0.08,0.0,0.5,310,1,0,2,221,40.70301819,1,1,5.88
6.0,1.7,0.0,0.5,311,1,0,2,221,40.7796669,1,1,8.5
10.0,2.5,0.0,0.5,318,1,0,2,221,40.73894882,1,1,13.3
10.0,2.16,0.0,0.5,320,1,0,2,221,40.74769592,1,1,12.96
24.0,2.0,0.0,0.5,326,1,2,2,221,40.70880127,6,1,26.8
6.5,1.82,0.0,0.5,312,1,0,2,221,40.75328827,2,1,9.12
27.0,6.95,0.0,0.5,337,1,2,2,221,40.85742188,1,1,34.75
3.0,0.0,0.0,0.5,307,2,0,2,221,40.7600975,2,1,3.8
7.5,1.66,0.0,0.5,314,1,0,2,221,40.74033356,1,1,9.96
7.5,1.0,0.0,0.5,314,1,0,2,221,40.735569,4,1,9.3
10.0,0.0,0.0,0.5,317,2,0,2,221,40.78810883,5,1,10.8
8.5,1.86,0.0,0.5,316,1,0,2,221,40.72345352,1,1,11.16
19.0,3.96,0.0,0.5,322,1,2,2,221,40.70209503,1,1,23.76
6.5,0.0,0.0,0.5,311,2,0,2,221,40.79095078,1,1,7.3
15.0,0.0,0.0,0.5,326,2,0,2,221,40.77610016,1,1,15.8
5.5,1.26,0.0,0.5,311,1,0,2,221,40.76361084,1,1,7.56
3.5,0.0,0.0,0.5,307,2,0,2,221,40.75588989,1,1,4.3
19.5,6.09,0.0,0.5,323,1,2,2,221,40.7014122,1,1,26.39
5.5,0.0,0.0,0.5,311,2,0,2,221,40.76412964,1,1,6.3
10.0,2.16,0.0,0.5,320,1,0,2,221,40.76580811,1,1,12.96
16.5,3.46,0.0,0.5,331,1,2,2,221,40.74898148,1,1,20.76
12.5,2.66,0.0,0.5,320,1,0,2,221,40.75212097,6,1,15.96
15.0,3.16,0.0,0.5,328,1,0,2,221,40.75370026,2,1,18.96
7.5,1.66,0.0,0.5,313,1,0,2,221,40.72583008,1,1,9.96
6.0,1.36,0.0,0.5,312,1,0,2,221,40.75112152,1,1,8.16
8.0,1.0,0.0,0.5,314,1,0,2,221,40.74568939,3,1,9.8
4.5,1.06,0.0,0.5,309,1,0,2,221,40.74243546,6,1,6.36
9.0,0.0,0.0,0.5,317,1,0,2,221,40.72974014,1,1,9.8
3.5,0.0,0.0,0.5,307,2,0,2,221,40.74230957,5,1,4.3
23.0,0.0,0.0,0.5,341,2,2,2,221,40.76599884,1,1,23.8
13.0,0.0,0.0,0.5,324,2,0,2,222,40.77162552,1,1,13.8
6.0,0.0,0.0,0.5,313,2,0,2,222,40.79125977,1,1,6.8
6.5,0.0,0.0,0.5,313,2,0,2,222,40.75627899,5,1,7.3
10.0,2.7,0.0,0.5,319,1,0,2,222,40.74113846,1,1,13.5
5.5,0.0,0.0,0.5,311,2,0,2,222,40.7650032,1,1,6.3
6.0,0.75,0.0,0.5,311,1,0,2,222,40.73394012,2,1,7.55
10.0,1.0,0.0,0.5,318,1,0,2,222,40.71646881,1,1,11.8
10.0,2.16,0.0,0.5,319,1,0,2,222,40.74271011,2,1,12.96
10.5,2.26,0.0,0.5,318,1,0,2,222,40.71349716,5,1,13.56
28.0,0.0,5.54,0.5,329,2,2,2,222,40.77391434,2,1,34.34
8.5,0.0,0.0,0.5,318,2,0,2,222,40.76467896,5,1,9.3
17.0,3.56,0.0,0.5,331,1,2,2,222,40.73143768,2,1,21.36
10.0,0.0,0.0,0.5,320,2,0,2,222,40.80835342,1,1,10.8
11.5,2.46,0.0,0.5,321,1,0,2,222,40.70552063,1,1,14.76
13.5,2.86,0.0,0.5,327,1,0,2,222,40.7596817,2,1,17.16
13.0,2.76,0.0,0.5,325,1,0,2,222,40.75954056,2,1,16.56
21.5,0.0,0.0,0.5,333,2,2,2,222,40.70439911,5,1,22.3
5.5,0.0,0.0,0.5,312,2,0,2,222,40.75377274,1,1,6.3
11.0,2.36,0.0,0.5,319,1,0,2,222,40.75758362,3,1,14.16
33.0,7.87,5.54,0.5,341,1,1,2,222,40.77378082,1,1,47.21
12.0,3.2,0.0,0.5,323,1,0,2,222,40.75466156,2,1,16.0
6.0,1.0,0.0,0.5,311,1,0,2,222,40.74663925,2,1,7.8
15.0,3.95,0.0,0.5,326,1,2,2,222,40.70404816,1,1,19.75
8.5,1.0,0.0,0.5,316,1,0,2,222,40.7273407,1,1,10.3
11.0,0.0,0.0,0.5,320,2,0,2,222,40.79539108,1,1,11.8
7.5,1.66,0.0,0.5,314,1,0,2,222,40.77642822,1,1,9.96
23.5,4.86,0.0,0.5,332,1,2,2,222,40.69401169,1,1,29.16
8.5,0.0,0.0,0.5,316,2,0,2,222,40.71481323,1,1,9.3
5.0,1.16,0.0,0.5,310,1,0,2,222,40.76832962,2,1,6.96
33.5,0.0,5.54,0.5,335,2,1,2,222,40.77449036,1,1,39.84
13.5,2.86,0.0,0.5,328,1,0,2,222,40.76190948,6,1,17.16
8.0,1.76,0.0,0.5,316,1,0,2,222,40.76255035,3,1,10.56
11.5,0.0,0.0,0.5,322,2,0,2,222,40.75946808,1,1,12.3
5.0,1.45,0.0,0.5,310,1,0,2,222,40.79180527,5,1,7.25
10.0,2.16,0.0,0.5,321,1,0,2,222,40.76121902,1,1,12.96
5.0,1.45,0.0,0.5,310,1,0,2,222,40.70494461,5,1,7.25
13.5,2.86,0.0,0.5,322,1,0,2,222,40.74591064,1,1,17.16
14.5,2.0,0.0,0.5,329,1,0,2,222,40.7652092,1,1,17.3
11.0,0.0,0.0,0.5,322,2,0,2,222,40.75128937,2,1,11.8
5.5,0.0,0.0,0.5,311,2,0,2,222,40.74697876,5,1,6.3
7.5,1.66,0.0,0.5,313,1,0,2,222,40.7361145,5,1,9.96
6.0,1.36,0.0,0.5,312,1,0,2,222,40.77814865,6,1,8.16
8.0,2.2,0.0,0.5,316,1,0,2,222,40.75345612,1,1,11.0
15.5,3.26,0.0,0.5,329,1,0,2,222,40.76219177,2,1,19.56
9.0,1.96,0.0,0.5,315,1,0,2,222,40.72940826,1,1,11.76
11.5,0.0,0.0,0.5,321,2,0,2,222,40.73931122,1,1,12.3
6.0,2.04,0.0,0.5,312,1,0,2,222,40.74668884,1,1,8.84
20.5,4.26,0.0,0.5,335,1,2,2,222,40.77661896,1,1,25.56
8.5,0.0,0.0,0.5,318,1,0,2,222,40.75582886,1,1,9.3
6.0,1.7,0.0,0.5,311,1,0,2,222,40.76625061,5,1,8.5
11.5,1.84,0.0,0.5,321,1,0,2,222,40.78326035,1,1,14.14
17.0,3.56,0.0,0.5,326,1,2,2,222,40.74965668,6,1,21.36
8.5,0.0,0.0,0.5,317,2,0,2,222,40.76310349,6,1,9.3
9.0,1.5,0.0,0.5,318,1,0,2,222,40.76126099,1,1,11.3
16.0,3.36,0.0,0.5,326,1,2,2,222,40.71809006,1,1,20.16
5.0,1.74,0.0,0.5,310,1,0,2,222,40.73796082,1,1,7.54
8.0,1.76,0.0,0.5,315,1,0,2,222,40.74975204,1,1,10.56
16.0,4.2,0.0,0.5,322,1,2,2,222,40.75550079,5,1,21.0
8.5,1.5,0.0,0.5,317,1,0,2,222,40.76987076,1,1,10.8
8.0,1.2,0.0,0.5,315,1,0,2,222,40.72351837,1,1,10.0
6.5,1.46,0.0,0.5,313,1,0,2,222,40.76501846,2,1,8.76
6.5,1.46,0.0,0.5,314,1,0,2,222,40.74767685,5,1,8.76
21.5,0.0,0.0,0.5,333,2,2,2,222,40.74312973,1,1,22.3
5.0,0.77,0.0,0.5,311,1,0,2,222,40.77481842,3,1,6.57
18.5,0.0,0.0,0.5,335,2,0,2,222,40.74219131,1,1,19.3
15.5,4.08,0.0,0.5,329,1,0,2,222,40.74607468,1,1,20.38
4.5,0.0,0.0,0.5,309,2,0,2,222,40.76829147,2,1,5.3
6.5,1.46,0.0,0.5,313,1,0,2,222,40.7452774,1,1,8.76
8.5,1.86,0.0,0.5,315,1,0,2,222,40.78731155,1,1,11.16
7.5,1.66,0.0,0.5,315,1,0,2,222,40.76475525,1,1,9.96
10.5,0.0,0.0,0.5,321,1,0,2,222,40.76269913,5,1,11.3
7.0,1.56,0.0,0.5,315,1,0,2,222,40.75035095,1,1,9.36
14.5,3.06,0.0,0.5,327,1,0,2,222,40.76501846,1,1,18.36
13.5,0.0,0.0,0.5,325,2,0,2,222,40.77758408,2,1,14.3
11.5,1.0,0.0,0.5,322,1,0,2,222,40.75760269,5,1,13.3
8.5,1.0,0.0,0.5,317,1,0,2,222,40.7112999,1,1,10.3
13.5,2.86,0.0,0.5,323,1,0,2,222,40.70948029,1,1,17.16
7.0,2.34,0.0,0.5,314,1,0,2,222,40.75186157,1,1,10.14
7.0,1.0,0.0,0.5,314,1,0,2,222,40.75421524,1,1,8.8
21.5,0.0,0.0,0.5,342,2,2,2,222,40.75648117,1,1,22.3
10.5,1.71,0.0,0.5,318,1,0,2,222,40.72045135,1,1,13.01
17.5,0.0,0.0,0.5,323,2,2,2,222,40.75478363,1,1,18.3
21.0,4.36,0.0,0.5,340,1,2,2,222,40.75299835,1,1,26.16
5.0,0.0,0.0,0.5,311,2,0,2,222,40.74549103,1,1,5.8
4.0,0.0,0.0,0.5,307,2,0,2,222,40.79222107,1,1,4.8
4.5,0.0,0.0,0.5,309,2,0,2,222,0.0,5,1,5.3
7.0,1.0,0.0,0.5,314,1,0,2,222,40.75028992,1,1,8.8
13.0,3.45,0.0,0.5,326,1,0,2,222,40.76575851,1,1,17.25
7.0,0.0,0.0,0.5,314,2,0,2,222,40.74650955,2,1,7.8
15.5,3.26,0.0,0.5,325,1,2,2,222,40.72889709,1,1,19.56
14.5,2.0,0.0,0.5,324,1,0,2,222,40.72832489,5,1,17.3
10.0,0.0,0.0,0.5,320,2,0,2,222,40.74965286,1,1,10.8
13.5,3.58,0.0,0.5,325,1,0,2,222,40.75940323,2,1,17.88
16.0,1.5,0.0,0.5,329,1,0,2,222,40.76185989,5,1,18.3
19.0,0.0,0.0,0.5,336,2,2,2,222,40.76026917,1,1,19.8
6.0,1.36,0.0,0.5,313,1,0,2,222,40.76541138,5,1,8.16
7.0,0.0,0.0,0.5,314,2,0,2,222,40.7156868,1,1,7.8
7.0,0.0,0.0,0.5,314,2,0,2,222,40.76849365,1,1,7.8
8.0,1.76,0.0,0.5,317,1,0,2,222,40.76567841,2,1,10.56
9.0,0.0,0.0,0.5,318,2,0,2,222,40.74774933,1,1,9.8
10.0,0.0,0.0,0.5,319,1,0,2,222,40.77084351,1,1,10.8
5.5,1.26,0.0,0.5,311,1,0,2,222,40.73924637,3,1,7.56
6.0,0.0,0.0,0.5,312,2,0,2,222,40.77851868,1,1,6.8
8.5,3.0,0.0,0.5,316,1,0,2,222,40.68291092,5,1,12.3
7.0,3.0,0.0,0.5,313,1,0,2,222,40.79141235,5,1,10.8
6.0,1.0,0.0,0.5,311,1,0,2,222,40.75452042,5,1,7.8
5.5,0.0,0.0,0.5,310,2,0,2,222,40.75216675,6,1,6.3
11.5,2.46,0.0,0.5,323,1,0,2,222,40.75963974,1,1,14.76
23.0,3.0,0.0,0.5,325,1,2,2,222,40.71337509,6,1,26.8
6.5,1.0,0.0,0.5,312,1,0,2,222,40.73022842,2,1,8.3
11.5,1.7,0.0,0.5,320,1,0,2,222,40.76568985,2,1,14.0
5.0,0.0,0.0,0.5,310,2,0,2,222,40.78744888,1,1,5.8
7.5,1.66,0.0,0.5,315,1,0,2,222,40.7660408,1,1,9.96
8.0,1.76,0.0,0.5,317,1,0,2,222,40.74892044,1,1,10.56
10.0,2.16,0.0,0.5,317,1,0,2,222,40.72519302,1,1,12.96
7.5,2.08,0.0,0.5,315,1,0,2,222,40.74343872,1,1,10.38
